"","informfully_id","Duration..in.seconds.","informed_consent","pol_int","pol_pos_1","pol_eff_1","pol_eff_2","pol_eff_3","pol_eff_4","pol_eff_5","iss_imp","env_int","nws_app","nws_int","env_new","env_dis","alg_pre_1","alg_pre_2","alg_pre_3","alg_pre_4","alg_pre_5","jou_pre_1","jou_pre_2","jou_pre_3","ata_pos_1","ata_pos_2","ata_pos_3","ata_pos_4","ata_pos_5","ata_pos_6","ata_pos_7","ata_pos_8","ata_pos_9","ata_pos_10","ata_pos_11","ata_pos_12","ata_neg_1","ata_neg_2","ata_neg_3","ata_neg_4","ata_neg_5","ata_neg_6","ata_neg_7","ata_neg_8","div_val_1","div_val_2","div_val_3","div_val_4","div_val_5","div_val_6","div_val_7","inf_ovr_1","inf_ovr_2","inf_ovr_3","inf_ovr_4","inf_ovr_5","inf_ovr_6","top_int_1","top_int_2","top_int_3","top_int_4","top_int_5","top_int_6","top_int_7","top_int_8","top_int_9","top_int_10","top_int_11","top_int_12","top_int_13","experimental_group_w1","personalisation","took_survey_week1","took_survey_week2","pol_eff_1_r","pol_eff","alg_pre","jou_pre","inf_ovr","ata_pos","ata_neg","div_val","experimental_group_w2"
"386","PJcenZT4G7Pn9PRvj",769,1,4,5,4,3,3,4,4,5,5,2,3,3,2,5,5,5,5,4,5,4,3,4,4,4,6,6,5,5,4,5,5,4,5,4,4,4,3,4,5,4,4,5,5,6,5,6,4,4,4,4,7,3,3,4,3,5,5,2,5,5,3,4,4,5,5,5,5,2,"thu_imp",1,1,"4",3.6,4.8,4,4.16666666666667,4.75,4,5,1
"387","PkGpwiiPJrQwmPMiA",763,1,5,3,5,5,1,3,3,6,6,2,2,3,1,2,2,3,2,3,2,2,4,1,5,4,6,5,4,6,5,5,3,3,3,4,2,2,2,4,4,5,3,7,7,7,7,6,6,6,6,5,6,5,6,6,5,5,6,3,4,5,6,6,5,5,6,6,6,2,"fri_edi",1,1,"3",3,2.4,2.66666666666667,5.66666666666667,4.16666666666667,3.25,6.57142857142857,1
"388","PLwxnuKjMjvDtak8W",945,1,7,1,1,7,7,5,7,1,1,2,7,3,5,5,2,2,3,2,6,3,3,6,6,6,7,5,6,6,6,7,4,7,5,7,7,5,1,6,1,2,5,7,7,4,7,7,7,3,2,2,3,5,2,5,5,5,6,2,3,1,7,7,1,6,6,6,7,1,"wed_edi",1,1,"7",6.6,2.8,4,3.16666666666667,5.91666666666667,4.25,6,2
"389","pN4o7Kr5fJuGhvw7u",1291,1,6,10,4,4,3,4,4,6,6,1,4,3,3,4,4,6,4,3,4,2,4,4,4,4,6,5,4,5,2,6,2,4,6,4,3,4,4,4,2,6,5,6,6,6,6,6,6,5,4,4,4,2,2,2,7,7,5,1,7,5,6,6,1,6,6,6,6,3,"wed_exp",1,1,"4",3.8,4.2,3.33333333333333,3,4.33333333333333,4,5.85714285714286,1
"390","pn73o2chg9ZaCAP6y",680,1,5,1,5,5,3,4,5,6,3,2,1,2,1,3,3,3,3,3,1,2,2,3,4,4,5,6,5,4,3,5,6,4,5,4,4,7,5,7,6,5,5,7,7,6,7,6,5,5,4,4,5,5,4,4,5,5,2,3,7,4,6,4,4,5,4,5,5,1,"wed_edi",1,1,"3",4,3,1.66666666666667,4.33333333333333,4.5,5.375,6.14285714285714,2
"391","Pn9ocE7WxgxZt4Wfk",929,1,6,4,5,5,2,4,3,6,5,2,4,1,1,4,3,2,3,3,4,4,4,3,4,4,5,5,4,5,3,5,3,4,4,3,4,3,4,3,3,4,4,7,7,7,7,7,7,6,5,5,5,5,5,5,3,6,5,2,5,5,5,3,2,3,6,5,5,2,"thu_exp",1,1,"3",3.4,3,4,5,4.08333333333333,3.5,6.85714285714286,1
"392","Pnw3jqfZwssjCyiXa",411,1,6,3,5,6,5,5,6,6,5,1,7,5,4,3,2,3,2,6,5,2,4,3,5,4,6,4,3,5,2,4,4,3,4,5,6,5,4,5,5,5,5,6,6,5,6,6,5,6,6,6,6,7,6,6,5,6,7,5,6,6,6,4,5,5,7,6,5,3,"thu_exp",1,1,"3",5,3.2,3.66666666666667,6.16666666666667,3.91666666666667,5,5.71428571428571,1
"393","PpNwbEGkMTXCHquMB",447,1,4,5,6,5,2,6,3,7,6,1,6,3,1,5,4,3,2,6,2,2,2,5,5,4,5,3,5,5,2,4,5,5,4,4,4,5,5,5,5,4,5,6,6,6,6,6,6,6,6,4,6,4,5,6,3,6,7,3,5,5,4,6,3,5,6,5,6,4,"thu_exp",1,1,"2",3.6,4,2,5.16666666666667,4.33333333333333,4.625,6,1
"394","pPyipFEGhsmp4WQaD",371,1,7,1,3,6,6,5,6,7,6,1,7,5,6,5,5,5,5,5,3,3,3,2,5,2,4,3,3,4,2,5,3,2,4,7,4,4,2,5,5,4,5,6,6,6,6,6,6,6,3,3,3,4,3,6,6,5,5,6,6,6,6,5,6,5,6,6,6,3,"fri_exp",1,1,"5",5.6,5,3,3.66666666666667,3.25,4.5,6,1
"395","pRn9XdtnGZMtCuN7e",352,1,6,7,5,6,7,6,7,4,3,2,6,3,1,4,3,5,2,2,1,1,1,3,7,3,7,6,6,7,4,7,7,6,6,4,6,3,3,7,3,2,6,7,7,6,6,6,7,7,5,1,7,6,3,2,6,6,6,7,5,2,5,5,5,4,7,6,2,3,"wed_exp",1,1,"3",5.8,3.2,1,4,5.75,4.25,6.57142857142857,1
"396","pRnt6KHA9kgQS26o9",448,1,7,4,1,6,6,5,6,5,5,2,7,8,3,1,1,1,1,1,1,1,1,2,4,4,5,3,4,5,2,4,4,4,6,5,4,4,4,4,4,4,5,7,7,7,7,7,7,7,3,3,6,3,3,2,5,4,6,5,5,5,6,6,5,6,6,6,5,4,NA,0,0,"7",6,1,1,3.33333333333333,3.91666666666667,4.25,7,NA
"397","PxArBhLBfA9pfHTEh",530,1,6,6,2,6,7,5,7,5,4,1,7,4,2,3,2,2,2,1,5,5,5,1,6,2,4,5,4,4,5,5,5,4,2,5,4,3,2,2,1,2,2,7,7,6,7,7,6,7,1,1,1,1,6,1,5,3,4,1,3,2,7,6,1,5,6,7,5,2,"thu_imp",1,1,"6",6.2,2,5,1.83333333333333,3.91666666666667,2.625,6.71428571428571,1
"398","pxeT4Wg9ApJfWGi7K",1482,1,2,10,6,2,2,2,2,7,6,2,1,1,1,6,5,6,2,2,5,5,5,6,2,4,7,5,6,7,5,6,3,2,4,4,6,1,2,5,6,5,4,6,6,6,6,5,6,6,2,2,5,5,5,2,5,6,5,1,6,6,2,6,1,6,5,6,6,4,NA,0,0,"2",2,4.2,5,3.5,4.75,4.125,5.85714285714286,NA
"399","PzfKn3LqCcp7bL4za",448,1,5,4,4,5,5,5,5,7,7,1,4,4,5,3,5,5,3,3,4,2,4,2,5,2,5,2,3,4,3,5,2,2,2,4,4,5,3,5,6,4,3,5,5,6,6,6,5,5,5,5,5,5,5,5,3,7,6,2,6,5,6,6,2,3,5,5,7,1,"wed_edi",1,1,"4",4.8,3.8,3.33333333333333,5,3.08333333333333,4.25,5.42857142857143,2
"400","q3HNDousdtAHseKG9",936,1,4,5,4,4,4,5,4,4,4,2,3,3,5,4,4,4,4,4,3,2,4,1,1,2,2,3,1,2,2,4,2,3,1,5,4,4,5,5,4,5,5,4,4,4,4,4,4,4,7,6,6,4,4,6,1,1,3,1,3,2,1,3,1,3,2,2,2,3,"wed_exp",1,1,"4",4.2,4,3,5.5,2,4.625,4,1
"401","Q5gqpDFhCKbT8nEYi",256,1,4,7,6,4,1,4,3,7,6,1,3,3,5,5,3,6,1,3,5,5,6,5,5,4,7,6,3,5,3,3,2,5,6,6,7,7,3,6,7,3,5,6,6,5,6,6,5,7,6,6,4,5,6,5,6,6,5,6,6,5,4,5,4,4,6,6,6,4,"fri_exp",0,0,"2",2.8,3.6,5.33333333333333,5.33333333333333,4.5,5.5,5.85714285714286,1
"402","qA7BuYMaHqtwxyEym",584,1,5,2,3,6,3,6,4,7,7,2,4,1,1,2,6,6,2,2,5,2,5,7,7,4,7,7,7,7,3,7,4,7,7,2,2,2,2,2,2,2,2,7,7,7,7,7,7,7,2,2,2,5,2,5,5,5,6,2,6,6,5,7,2,7,6,6,7,2,"thu_imp",1,1,"5",4.8,3.6,4,3,6.16666666666667,2,7,1
"403","qCspq8W5rWQprwveX",3209,1,6,5,2,6,3,7,5,7,6,2,2,2,1,6,6,7,5,6,1,1,2,2,6,3,7,6,4,7,4,7,3,5,6,5,4,2,2,5,1,7,6,7,7,7,6,7,6,1,7,7,7,7,5,1,6,6,7,4,7,6,6,5,5,6,5,6,6,1,"wed_imp",1,1,"6",5.4,6,1.33333333333333,5.66666666666667,5,4,5.85714285714286,1
"404","qDK8NKdb3vMcngpgC",793,1,5,8,2,5,4,5,5,7,6,1,5,6,4,2,6,5,2,3,1,1,1,5,5,5,5,5,5,5,4,6,5,5,5,2,5,2,3,2,1,2,2,6,6,6,7,6,6,5,3,3,5,6,3,3,6,3,5,4,5,7,3,5,5,5,5,5,6,4,"thu_imp",1,1,"6",5,3.6,1,3.83333333333333,5,2.375,6,1
"405","Qdv5jqNkYTMN4P6df",1121,1,7,9,2,6,5,6,6,7,7,2,6,4,2,5,6,5,4,6,5,4,5,5,6,6,5,4,6,6,4,5,4,6,4,5,5,4,4,4,3,4,4,6,5,6,5,7,6,5,2,2,2,5,3,4,7,6,6,5,6,6,6,6,5,6,6,6,6,4,"wed_exp",1,1,"6",5.8,5.2,4.66666666666667,3,5.08333333333333,4.125,5.71428571428571,1
"406","QDx35vgRQtFsbPcXW",319,1,3,4,3,5,5,6,5,5,3,1,5,2,3,2,2,3,3,1,3,1,2,6,5,2,5,5,4,4,1,5,3,3,1,4,4,5,4,6,5,5,5,7,7,7,6,5,7,6,5,6,5,3,2,3,2,1,7,1,6,6,5,3,1,2,6,4,4,1,"wed_imp",1,0,"5",5.2,2.2,2,4,3.66666666666667,4.75,6.42857142857143,1
"407","QibRJjjLkM9rwvoxx",489,1,6,7,1,6,6,4,6,6,7,1,7,8,6,4,2,4,5,1,5,4,5,3,7,4,7,6,6,7,4,6,3,6,5,5,3,3,4,3,3,2,4,6,6,5,7,6,6,6,2,1,4,4,2,1,5,4,3,6,7,4,7,5,6,6,7,7,7,2,"wed_imp",1,1,"7",5.8,3.2,4.66666666666667,2.33333333333333,5.33333333333333,3.375,6,1
"408","QjSTxSX8EKBNDyeXr",412,1,6,3,5,5,6,5,6,7,6,1,5,5,4,5,4,5,3,3,5,3,5,3,5,5,7,5,6,5,2,6,3,5,2,7,4,5,4,4,4,7,5,7,7,6,6,6,6,7,6,4,7,6,5,6,5,5,7,3,5,6,6,6,5,6,6,5,6,1,"wed_imp",1,1,"3",5,4,4.33333333333333,5.66666666666667,4.5,5,6.42857142857143,1
"409","qM8uBz3RbkavPd5c4",741,1,2,3,4,3,3,3,3,6,5,2,2,3,3,3,3,3,3,3,3,3,3,4,5,3,3,4,4,5,5,4,2,4,2,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,4,1,3,3,3,5,5,4,3,4,5,3,3,5,2,2,2,3,1,"wed_edi",1,1,"4",3.2,3,3,2.5,3.75,4,3,2
"410","QN8Lus36dzbzqZmuC",196,1,3,5,7,6,3,5,5,6,6,1,7,4,2,5,3,4,3,2,4,3,5,3,4,2,5,3,3,3,5,4,5,3,2,3,3,5,4,7,5,6,3,5,6,5,5,5,5,5,7,3,5,5,6,6,3,5,6,5,5,6,5,5,5,5,6,5,5,4,"wed_exp",1,1,"1",4,3.4,4,5.33333333333333,3.5,4.5,5.14285714285714,1
"411","QoNsXn9MSLxhrQDPs",432,1,3,6,2,6,2,5,3,5,2,1,3,1,1,4,3,4,2,3,2,3,4,4,5,4,6,6,4,5,3,5,3,6,5,5,6,2,2,4,2,4,4,6,6,6,5,5,4,4,5,4,5,2,6,2,4,5,3,6,5,6,4,4,5,6,6,5,3,3,"thu_imp",1,1,"6",4.4,3.2,3,4,4.66666666666667,3.625,5.14285714285714,1
"412","QRERdrPxdyvG3SHMC",422,1,3,3,7,2,1,4,2,7,6,2,6,3,1,3,3,4,3,3,4,2,3,3,5,5,3,4,4,4,5,4,4,4,2,4,4,5,3,5,6,4,4,7,7,7,7,6,7,7,6,4,7,5,6,6,3,5,6,1,7,6,3,4,1,5,6,6,7,1,"wed_imp",1,1,"1",2,3.2,3,5.66666666666667,3.91666666666667,4.375,6.85714285714286,1
"413","qSokBL6qjz3FN3ZeY",983,1,5,5,6,2,2,2,2,5,4,2,5,2,1,4,4,4,4,4,4,4,4,6,5,3,5,3,4,3,3,5,3,3,2,5,4,6,5,5,5,5,4,5,5,5,5,4,5,5,6,5,6,6,5,4,3,5,5,5,2,2,2,5,2,3,6,5,3,4,"wed_edi",1,1,"2",2,4,4,5.33333333333333,3.75,4.875,4.85714285714286,4
"414","qWGu2kpNFmmc7R7bG",1615,1,4,5,5,5,4,6,3,7,5,2,2,1,3,6,6,5,6,6,5,4,4,7,5,3,5,2,2,5,1,5,3,5,1,2,3,2,5,3,5,5,2,7,7,6,6,6,5,7,7,6,7,6,7,7,4,7,7,2,7,7,1,2,2,5,7,4,5,1,"wed_edi",1,1,"3",4.2,5.8,4.33333333333333,6.66666666666667,3.66666666666667,3.375,6.28571428571429,2
"415","qXrThZtTxpEWAavLG",321,1,1,5,4,4,4,4,4,6,6,1,2,2,4,7,7,7,7,7,1,1,1,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,5,5,6,7,6,7,6,7,7,6,7,7,7,7,7,7,3,5,5,2,7,7,2,7,2,2,5,7,6,4,"thu_imp",1,1,"4",4,7,1,7,4,5.75,6.57142857142857,1
"416","QyoZ6p3nXpPX6nbvi",439,1,6,4,3,6,5,4,7,7,6,1,7,8,5,2,1,2,2,3,5,2,6,4,6,4,7,6,6,5,3,6,2,5,6,4,4,5,6,7,3,4,6,7,7,7,7,7,6,7,2,1,6,6,2,2,6,5,4,7,7,5,6,7,7,7,7,7,7,3,"wed_edi",1,1,"5",5.4,2,4.33333333333333,3.16666666666667,5,4.875,6.85714285714286,4
"417","qzEiBMuhcFgLx8G6h",400,1,6,2,4,5,5,4,6,6,6,2,6,6,2,4,3,5,5,4,6,4,5,2,5,4,5,5,2,4,5,5,5,2,3,4,3,3,2,5,1,5,2,6,7,6,7,6,6,6,2,2,6,4,2,2,6,6,6,1,6,6,6,6,1,5,6,7,6,3,"thu_exp",1,1,"4",4.8,4.2,5,3,3.91666666666667,3.125,6.28571428571429,1
"418","QZeJ4HERvueQSu549",600,1,6,8,5,6,5,3,5,5,4,1,7,2,1,5,2,5,1,2,5,6,6,1,4,3,5,2,4,3,1,4,3,3,4,7,5,6,6,6,6,6,6,4,7,4,7,2,7,5,3,1,4,2,1,3,1,7,5,5,5,5,6,4,5,5,6,6,5,1,"thu_imp",1,1,"3",4.4,3,5.66666666666667,2.33333333333333,3.08333333333333,6,5.14285714285714,1
"419","qZFzgHRAqfWhKcJnN",3541,1,3,4,3,4,5,2,3,6,6,1,7,2,2,5,6,6,3,6,3,3,4,5,5,4,5,5,5,5,3,6,4,5,5,4,4,3,3,4,5,5,5,7,6,7,7,6,7,6,6,5,6,3,6,6,6,6,5,1,5,5,3,3,1,5,6,6,6,2,"thu_imp",1,1,"5",3.8,5.2,3.33333333333333,5.33333333333333,4.75,4.125,6.57142857142857,1
"420","qzKki2883NQENZNoX",1029,1,5,5,5,4,4,4,4,7,7,2,0,1,1,5,4,4,4,5,5,4,5,4,4,4,5,5,4,4,5,4,4,2,4,4,4,4,5,4,4,4,4,5,5,6,5,4,5,5,4,3,4,4,4,4,3,7,4,1,7,5,5,7,1,4,7,7,7,2,"thu_imp",1,0,"3",3.8,4.4,4.66666666666667,3.83333333333333,4.08333333333333,4.125,5,1
"421","R2b68REQSfcPYYuWD",506,1,5,6,2,6,5,5,5,6,7,1,7,5,7,5,6,3,5,5,3,3,5,2,5,3,6,5,3,5,2,5,5,2,5,5,5,5,3,5,3,2,5,7,6,7,7,6,3,6,5,2,5,5,5,5,6,6,3,6,5,6,6,3,6,6,7,6,7,3,"wed_edi",1,1,"6",5.4,4.8,3.66666666666667,4.5,4,4.125,6,4
"422","R65N5utCy6omD7W6S",325,1,5,1,5,5,4,2,6,7,7,1,7,5,8,6,5,6,6,6,5,5,6,1,5,4,6,5,5,5,6,5,5,5,4,4,2,6,5,6,6,2,4,7,7,7,7,7,7,7,5,2,5,5,5,5,5,6,6,7,6,6,7,7,7,6,6,7,7,2,"thu_imp",1,1,"3",4,5.8,5.33333333333333,4.5,4.66666666666667,4.375,7,1
"423","R7AWwsaJ48GD9h8Qx",328,1,6,1,5,6,5,3,5,7,6,1,7,2,2,3,2,6,2,2,3,2,2,2,5,2,7,3,3,3,1,5,2,3,2,5,6,6,4,7,7,5,5,7,7,7,7,6,7,6,2,2,7,5,1,3,2,5,7,7,5,5,5,7,7,7,5,7,5,2,"thu_exp",1,1,"3",4.4,3,2.33333333333333,3.33333333333333,3.16666666666667,5.625,6.71428571428571,1
"424","r8jtjJWHR4oudDtx7",730,1,5,4,7,6,4,5,4,5,5,1,5,2,1,2,2,2,2,2,1,1,1,2,4,2,5,5,5,2,1,5,3,4,5,5,5,5,5,4,5,4,5,6,6,7,7,6,6,6,6,5,6,2,5,6,1,5,6,4,5,6,5,5,5,4,6,6,5,4,"wed_edi",1,1,"1",4,2,1,5,3.58333333333333,4.75,6.28571428571429,4
"425","Ra22vbN5jy8dMkacE",430,1,5,3,7,4,3,2,5,7,6,1,7,6,1,4,3,5,4,3,4,1,3,4,6,4,4,4,5,6,5,6,4,4,4,4,5,1,2,3,2,2,5,7,5,6,7,3,6,7,6,4,7,4,3,5,2,5,5,1,7,5,5,5,2,3,6,6,6,1,"thu_exp",1,1,"1",3,3.8,2.66666666666667,4.83333333333333,4.66666666666667,3,5.85714285714286,1
"426","rC6vXDD9kJvp8MTf5",495,1,3,5,7,6,3,3,5,4,4,2,7,8,3,6,3,5,5,4,2,3,3,3,4,5,7,4,5,5,3,5,2,5,1,5,5,5,5,4,4,4,5,7,6,6,6,6,6,6,5,2,6,3,4,3,3,7,6,3,5,4,4,5,3,5,6,3,3,3,"wed_exp",1,1,"1",3.6,4.6,2.66666666666667,3.83333333333333,4.08333333333333,4.625,6.14285714285714,1
"427","RemDpFpsSYizGbjuh",2093,1,7,6,4,7,5,7,7,6,6,1,7,4,2,4,4,5,4,4,5,4,5,2,5,5,4,4,5,4,4,4,4,5,3,4,4,5,3,5,4,4,4,7,7,5,7,7,6,6,1,1,4,5,3,1,6,7,6,5,7,7,7,6,5,6,7,7,6,1,"wed_edi",1,1,"4",6,4.2,4.66666666666667,2.5,4.08333333333333,4.125,6.42857142857143,2
"428","rGECFbHZQJarumBTT",415,1,5,4,5,3,3,3,3,7,7,2,2,3,4,5,5,5,6,6,5,3,5,3,5,5,1,5,5,2,2,5,5,2,2,6,7,6,5,6,6,5,7,7,7,7,7,3,6,3,7,6,7,6,7,7,5,6,7,1,6,6,3,6,1,6,5,5,7,2,"wed_exp",1,1,"3",3,5.4,4.33333333333333,6.66666666666667,3.5,6,5.71428571428571,1
"429","rJEGHfF4da6GGvKuB",620,1,5,1,4,6,5,6,5,6,5,2,7,2,4,5,3,5,4,2,3,2,3,2,5,2,6,5,4,5,3,5,2,3,4,6,4,3,5,5,5,4,4,6,6,7,6,5,6,6,7,5,7,5,5,6,4,5,2,1,6,3,6,6,1,4,6,6,6,2,"thu_edi",1,1,"4",5.2,3.8,2.66666666666667,5.83333333333333,3.83333333333333,4.5,6,1
"430","RJL7zihFChE4Qtz9C",1327,1,5,5,7,5,1,6,3,7,7,1,6,6,5,6,6,6,6,7,2,1,4,6,5,2,6,3,6,5,1,5,2,4,5,4,6,3,6,5,7,6,4,7,7,6,5,6,7,3,2,3,7,6,6,2,6,7,5,1,7,6,6,6,7,7,6,6,7,4,"wed_imp",1,1,"1",3.2,6.2,2.33333333333333,4.33333333333333,4.16666666666667,5.125,5.85714285714286,1
"431","rknPwxCptqqqzmNav",602,1,6,7,2,6,5,5,6,6,6,2,7,6,6,5,5,5,5,5,5,3,5,5,6,4,6,6,4,6,5,6,5,6,5,4,5,3,5,4,3,3,5,6,6,6,7,6,6,5,5,4,5,5,5,5,2,6,6,2,6,6,6,2,2,2,6,6,6,2,NA,0,0,"6",5.6,5,4.33333333333333,4.83333333333333,5.33333333333333,4,6,NA
"432","RM72HErCwcu5uNEFa",140,1,7,7,6,6,5,6,6,7,7,2,7,3,3,6,6,6,5,6,5,6,6,5,6,5,6,6,6,7,6,6,5,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,5,6,6,6,6,6,6,5,6,6,7,7,6,6,5,6,6,6,6,6,6,2,"thu_exp",1,1,"2",5,5.8,5.66666666666667,5.83333333333333,5.83333333333333,6,6,1
"433","RoWXxiL8NF75FTh3m",460,1,6,3,2,6,6,6,6,5,5,1,7,7,4,5,5,5,2,2,2,2,3,4,6,4,5,4,6,6,5,7,5,5,4,4,4,1,2,3,1,4,4,6,7,7,6,6,5,5,2,1,3,3,1,1,5,6,5,6,4,5,6,6,6,6,7,6,5,2,"thu_imp",1,1,"6",6,3.8,2.33333333333333,1.83333333333333,5.08333333333333,2.875,6,1
"434","RoXpNvDLiuQBjZ7hr",607,1,5,5,3,5,5,6,6,7,7,2,6,3,2,5,3,4,3,3,3,3,4,4,4,3,5,4,3,4,1,5,3,4,2,5,3,5,5,5,5,4,5,6,6,6,6,6,6,6,2,1,2,2,2,2,6,6,3,2,6,4,5,3,2,3,6,7,7,2,"wed_imp",1,1,"5",5.4,3.6,3.33333333333333,1.83333333333333,3.5,4.625,6,1
"435","rSpcr8hkXtaFZqde3",1063,1,6,4,2,6,6,5,6,6,6,1,7,4,2,2,3,4,1,2,3,4,5,2,5,4,6,5,4,6,4,6,5,5,3,4,4,2,2,6,1,3,5,6,7,6,6,6,7,5,2,1,1,2,1,2,2,5,5,1,6,5,6,6,2,6,6,6,6,3,"thu_exp",1,1,"6",5.8,2.4,4,1.5,4.58333333333333,3.375,6.14285714285714,1
"436","rsRvufyCNC6HjoxAq",976,1,2,5,6,1,2,1,1,5,3,2,1,1,1,5,4,4,3,2,2,1,3,5,5,4,4,3,4,4,2,4,4,4,2,4,4,2,5,4,2,3,5,5,5,5,5,4,4,3,2,5,5,4,4,2,2,6,6,5,5,5,1,3,3,4,5,2,3,1,"thu_exp",1,1,"2",1.4,3.6,2,3.66666666666667,3.75,3.625,4.42857142857143,1
"437","RtDMnyeB9hSsEaDHM",1107,1,5,2,5,5,4,2,3,7,6,2,1,2,3,2,4,3,2,3,5,3,6,2,5,2,4,2,5,5,2,5,3,3,2,5,5,5,4,4,6,4,3,6,6,6,6,5,5,4,3,5,3,4,5,2,2,5,7,4,5,6,5,3,2,3,6,6,6,4,"thu_edi",1,1,"3",3.4,2.8,4.66666666666667,3.66666666666667,3.33333333333333,4.5,5.42857142857143,4
"438","ruaWjz3QHzJnaudkj",415,1,4,5,5,5,4,3,5,5,5,1,7,4,3,4,2,3,3,5,3,3,4,3,4,4,5,4,5,5,3,5,4,5,2,4,4,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,4,3,3,5,5,6,4,5,5,5,3,4,4,5,4,5,4,"thu_exp",0,0,"3",4,3.4,3.33333333333333,3.83333333333333,4.08333333333333,4.5,5,1
"439","rWLWyoAuoJ9hDFr7a",2719,1,6,7,2,6,6,6,4,5,5,2,7,4,2,1,3,1,1,2,3,3,3,1,6,4,7,5,7,5,7,5,4,3,5,4,7,4,5,4,5,3,6,7,7,7,5,7,6,7,4,5,5,4,4,5,5,6,7,7,5,6,6,7,7,7,7,7,6,4,"thu_edi",1,1,"6",5.6,1.6,3,4.5,4.91666666666667,4.75,6.57142857142857,4
"440","rX6j6MCBGEdd3AcJN",532,1,3,4,6,4,2,3,4,6,6,2,4,1,1,3,5,3,3,3,2,2,3,5,2,2,5,4,4,2,2,5,2,2,2,5,4,5,5,5,3,5,6,7,7,7,7,7,7,7,4,5,6,4,5,3,2,6,6,2,6,7,5,6,2,6,7,7,6,1,NA,0,0,"2",3,3.4,2.33333333333333,4.5,3.08333333333333,4.75,7,NA
"441","rXheyH4YP6iRdKo9K",1109,1,5,4,2,6,5,6,6,5,3,1,7,4,2,2,2,1,1,1,2,1,2,4,3,5,6,5,5,5,3,4,3,5,2,5,4,4,2,3,5,2,6,7,7,7,7,7,7,7,6,1,6,6,3,1,3,7,6,5,6,6,7,5,6,4,7,7,5,2,"thu_exp",1,1,"6",5.8,1.4,1.66666666666667,3.83333333333333,4.16666666666667,3.875,7,1
"442","RxPspjQkbfWfq6YAx",377,1,7,4,5,6,6,6,7,7,7,2,7,6,2,2,1,2,1,1,1,1,2,5,7,6,7,5,7,6,7,7,7,6,4,4,5,2,2,5,2,4,4,5,6,4,4,6,6,5,5,1,5,1,2,4,7,5,6,5,5,4,6,6,6,5,7,7,7,2,"thu_imp",1,1,"3",5.6,1.4,1.33333333333333,3,6.16666666666667,3.5,5.14285714285714,1
"443","S5SiezfnEe5tznXcW",312,1,6,3,6,6,3,3,6,7,6,1,5,2,3,3,3,3,3,3,5,5,5,2,5,4,5,3,6,5,2,5,4,5,6,3,5,3,2,4,3,2,3,6,6,6,6,6,5,3,5,5,6,5,3,4,2,6,6,1,5,6,6,3,1,3,7,6,6,3,"wed_edi",1,1,"2",4,3,5,4.66666666666667,4.33333333333333,3.125,5.42857142857143,4
"444","sAjyrDYcnYyDpPAZB",586,1,5,1,6,4,2,2,3,7,5,1,2,4,1,5,2,4,6,2,5,2,5,2,6,5,7,7,5,7,3,6,6,3,6,5,4,2,6,3,2,3,4,7,7,7,7,7,7,7,5,6,6,4,7,6,7,6,2,1,5,2,6,3,1,4,6,6,5,2,"wed_exp",1,1,"2",2.6,3.8,4,5.66666666666667,5.25,3.625,7,1
"445","SANDWzPgrPrTeeArH",444,1,6,7,5,6,3,3,5,6,6,2,5,4,2,1,5,2,2,6,2,2,2,2,4,4,6,5,5,6,3,5,2,2,5,2,2,4,4,3,2,4,4,6,7,7,7,6,7,6,6,2,6,5,5,6,5,7,7,2,7,7,6,6,5,5,7,7,6,1,NA,0,0,"3",4,3.2,2,5,4.08333333333333,3.125,6.57142857142857,NA
"446","SB9AZ7y7tF5NBNrit",1189,1,3,3,6,4,2,2,3,6,5,2,7,3,2,5,3,5,3,6,5,1,3,3,5,1,6,3,5,2,3,6,4,5,3,6,7,6,3,6,5,5,5,5,5,6,6,7,6,3,2,2,3,2,2,2,3,6,6,1,3,6,2,3,1,3,6,5,5,2,"thu_imp",1,1,"2",2.6,4.4,3,2.16666666666667,3.83333333333333,5.375,5.42857142857143,1
"447","sbgBBeZLcBWWaieYb",944,1,4,4,6,5,4,5,4,5,5,2,5,1,1,6,4,5,3,4,3,2,5,4,4,2,5,3,3,5,2,5,3,2,4,5,5,2,3,2,2,3,3,7,7,7,6,6,7,6,3,5,5,5,4,2,5,6,5,1,7,6,5,6,1,6,6,6,5,4,"thu_imp",1,1,"2",4,4.4,3.33333333333333,4,3.5,3.125,6.57142857142857,1
"448","sBirQsJyYTYpTTB27",337,1,2,4,5,5,2,4,3,6,5,2,6,1,1,6,5,4,3,5,5,5,6,3,6,4,7,5,5,7,3,6,5,6,6,5,3,6,3,6,6,5,4,6,6,5,5,4,3,5,6,5,7,5,6,6,3,6,6,1,5,3,3,7,1,6,6,5,3,2,"thu_edi",0,0,"3",3.4,4.6,5.33333333333333,5.83333333333333,5.25,4.75,4.85714285714286,1
